#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTASLAVERY110;How dare [FromFrom.GetSheHe]!;Comment a-t-[FromFrom.GetSheHe] osé !;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY152;[This.GetBestName] will be taken to the slave market;[Root.GetBestName] va être emmené(e) au marché aux esclaves;;;;;;;;;;;;x
EVTDESCSLAVERY153;Your guards retrieve [From.GetBestName] from [From.GetHerHis] quarters, scrubbed, bathed, and ready to be presented to the slave trader.;Vos gardes sortent [From.GetBestName] de ses quartiers, nettoyé(e), baigné(e), prêt(e) à être présenté(e) au marché aux esclaves. ;;;;;;;;;;;;x
EVTOPTASLAVERY153;Time to do business.;Il est temps de faire des affaires. ;;;;;;;;;;;;x
EVTOPTBSLAVERY153;On second thought, perhaps I still need [From.GetHerHim] after all.;Hum. En y repensant, j'en aurai peut-être encore besoin...;;;;;;;;;;;;x
EVTDESCSLAVERY200;You have decided to purchase a new slave, and arranged a meeting with a prominent slaver.;Vous avez décidé d'acquérir un nouvel esclave et avez arrangé une rencontre avec un important marchand d'esclaves.;;;;;;;;;;;;x
EVTOPTASLAVERY200;Meet with the slaver;Rencontre avec le marchand d'esclaves;;;;;;;;;;;;x
EVTOPTBSLAVERY200;I've changed my mind.;J'ai changé d'avis.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY201;shows you [This.GetHerHis] stock;vous montre son stock;;;;;;;;;;;;x
EVTDESCSLAVERY201;You've arranged to meet with [From.GetBestName], a wealthy [From.GetManWoman] from [From.Capital.GetName] who wishes to purchase one of your slaves.;Vous avez arrangé une rencontre avec [From.GetBestName], un(e) [From.GetManWoman] important(e) de [From.Capital.GetName] qui souhaite acheter l'un de vos esclaves. ;;;;;;;;;;;;x
EVTOPTASLAVERY201;Please, choose any one you like!;S'il vous plaît, choisissez celui qui vous convient le mieux !;;;;;;;;;;;;x
EVTDESCSLAVERY202;You arrive at the slave market to meet with [From.GetFirstName] [From.GetOnlyDynastyName], a wealthy slaver from [From.Capital.GetName]. [From.GetSheHeCap] shows you [From.GetHerHis] stock, and asks what kind of slave you wish to buy.;Vous vous rendez au marché aux esclaves pour rencontrer [From.GetFirstName] [From.GetOnlyDynastyName], un important marchand d'esclaves originaire de [From.Capital.GetName]. [From.GetSheHeCap] vous montre son stock et vous demande quel genre d'esclave vous recherchez. ;;;;;;;;;;;;x
EVTOPTASLAVERY202;A new bed-slave for my harem.;Un(e) nouvel(le) esclave de lit pour mon harem. ;;;;;;;;;;;;x
EVTOPTBSLAVERY202;A bodyguard, someone skilled with a blade.;Un garde du corps, quelqu'un qui sait se servir d'une arme.;;;;;;;;;;;;x
EVTOPTCSLAVERY202;A new advisor for my council.;Un nouveau conseiller pour mon conseil.;;;;;;;;;;;;x
EVTOPTDSLAVERY202;I've changed my mind.;J'ai changé d'avis.;;;;;;;;;;;;x
EVTDESCSLAVERY203;[From.GetBestName] tells you that [From.GetSheHe] is in the market for a new bed slave. You select a few of your most attractive slaves for [From.GetHerHim] to choose from.;[From.GetBestName] vous dit qu'[From.GetSheHe] est ici pour un(e) nouvel(le) esclave de lit. Vous selectionnez quelques-un(e)s de vos esclaves les plus beaux(elles) pour qu'[From.GetHerHim] puisse faire son choix. ;;;;;;;;;;;;x
EVTOPTASLAVERY203;Tell me, which would you prefer?;Dites-moi, lequel préférez-vous ?;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY204;will select a slave to purchase;va choisir un(e) esclave à acheter;;;;;;;;;;;;x
EVTDESCSLAVERY204;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] finest bed-slaves before you. 'Tell me,' [From.GetSheHe] says, 'which would you prefer?';[From.GetTitle] [From.GetFirstName] vous amène ses plus beaux(elles) esclaves de lit. 'Dîtes-moi,' dit-[From.GetSheHe], 'lequel préférez-vous ?';;;;;;;;;;;;x
EVTOPTASLAVERY204;This one, I think.;Celui(elle)-ci, je crois.;;;;;;;;;;;;x
EVTDESCSLAVERY205;[From.GetBestName] tells you that [From.GetSheHe] is looking for a new bodyguard. You call forth the finest warriors in your slave pits for [From.GetSheHe] to choose from.;[From.GetBestName] vous dit qu'[From.GetSheHe] cherche un nouveau garde du corps. Vous faîtes venir les meilleurs guerriers de votre arène pour qu'[From.GetSheHe] puisse en choisir un.;;;;;;;;;;;;x
EVTOPTASLAVERY205;Tell me, which would you prefer?;Dites-moi, lequel préférez-vous ?;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY206;will select a slave to purchase;va choisir un esclave à acheter;;;;;;;;;;;;x
EVTDESCSLAVERY206;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] finest warriors before you. 'Tell me,' [From.GetSheHe] says, 'which would you prefer?';[From.GetTitle] [From.GetFirstName] vous amène ses meilleurs guerriers. 'Dites-moi,' dit-[From.GetSheHe], lequel préférez-vous ?';;;;;;;;;;;;x
EVTDESCSLAVERY207;[From.GetBestName] tells you that [From.GetSheHe] is looking for a loyal advisor to serve on [From.GetHerHis] council. You have the most skilled of your slaves brought before [From.GetHerHim] for [From.GetHerHim] to choose from.;[From.GetBestName] vous dit qu'[From.GetSheHe] cherche un loyal conseiller pour servir à son conseil. Vous avez faîtes venir vos esclaves les plus talentueux devant [From.GetHerHim] pour qu'[From.GetSheHe] puisse en choisir un.;;;;;;;;;;;;x
EVTOPTASLAVERY207;Tell me, which would you prefer?;Dites-moi, lequel 'préférez-vous ?;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY208;will select a slave to purchase;va choisir un esclave à acheter;;;;;;;;;;;;x
EVTDESCSLAVERY208;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] most skilled advisors before you. 'Tell me,' [From.GetSheHe] says, 'What kind of retainer, exactly, were you looking for?';[From.GetTitle] [From.GetFirstName] vous amène ses conseillers les plus talentueux. 'Dites-moi,' dit-[From.GetSheHe], 'lequel préférez-vous ?';;;;;;;;;;;;x
EVTOPTASLAVERY208;A charismatic diplomat.;Un diplomate charismatique.;;;;;;;;;;;;x
EVTOPTBSLAVERY208;A shrewd clerk.;Un clerc judicieux.;;;;;;;;;;;;x
EVTOPTCSLAVERY208;A wise scholar;Un sage érudit.;;;;;;;;;;;;x
EVTOPTDSLAVERY208;A devious spy.;Un espion sournois.;;;;;;;;;;;;x
EVTDESCSLAVERY251;[FromFrom.GetBestName] finally makes [FromFrom.GetHerHis] choice, laying one hand down on [From.GetBestName]'s shoulder. 'This one, I think. How much is [From.GetSheHe]?';[FromFrom.GetBestName] a finalement fait son choix, et désigne [From.GetBestName]. 'Celui(elle)-ci. Combien pour [From.GetSheHe]?';;;;;;;;;;;;x
EVTOPTASLAVERY251;Far more than you could possibly afford! Begone!;Bien plus que vous ne pourriez jamais dépenser ! Hors d'ici !;;;;;;;;;;;;x
EVTOPTBSLAVERY251;15 gold coins.;30 pièces d'or.;;;;;;;;;;;;x
EVTOPTCSLAVERY251;40 gold coins.;80 pièces d'or.;;;;;;;;;;;;x
EVTOPTDSLAVERY251;More....;Plus...;;;;;;;;;;;;x
EVTOPTESLAVERY251;75 gold coins.;150 pièces d'or.;;;;;;;;;;;;x
EVTOPTFSLAVERY251;115 gold coins.;225 pièces d'or.;;;;;;;;;;;;x
EVTOPTGSLAVERY251;150 gold coins.;300 pièces d'or.;;;;;;;;;;;;x
EVTOPTHSLAVERY251;225 gold coins.;450 pièces d'or.;;;;;;;;;;;;x
EVTDESCSLAVERY25399;[FromFrom.GetBestName] is clearly a valuable slave, so a high price must be paid...;[FromFrom.GetBestName] est clairement un(e) esclave de valeur, un prix élevé doit donc être payé...;;;;;;;;;;;;x
EVTDESCSLAVERY252;[From.GetTitle] [From.GetFirstName] is outraged by your selection. 'This one!?' [From.GetSheHe] sputters, '[From.GetSheHeCap] is not for sale at any price!'.;"[From.GetTitle] [From.GetFirstName] est outré par votre choix.  ""Cet(te) esclave !?""se met-[From.GetSheHe] à crier, ""[From.GetSheHeCap] n'est pas à vendre, quelque soit votre prix !"".";;;;;;;;;;;;x
EVTOPTASLAVERY252;Then I shall simply find another slaver.;Bien, je n'ai plus qu'à chercher un autre marchand d'esclaves.;;;;;;;;;;;;x
EVTOPTBSLAVERY252;Perhaps I don't need a new slave after all.;Peut-être n'ai-je pas besoin d'un autre esclave après tout. ;;;;;;;;;;;;x
EVTDESCSLAVERY253;Ah, [FromFrom.GetFirstName],' [From.GetTitle] [From.GetFirstName] says, 'A wise choice indeed.' [From.GetSheHeCap] pauses for a moment, to think, then finally names [From.GetHerHis] price.;Ah, [FromFrom.GetFirstName],' dit [From.GetTitle] [From.GetFirstName], ' Un choix avisé en effet.' [From.GetSheHeCap] marque une pause pendant un instant pour réfléchir, puis finalement annonce son prix. ;;;;;;;;;;;;x
EVTOPTASLAVERY253;Done. The money is yours.;Marché conclu. ;;;;;;;;;;;;x
EVTOPTBSLAVERY253;Outrageous! I'll take my business elsewhere.;Un scandale ! Je vais aller voir ailleurs.;;;;;;;;;;;;x
EVTOPTCSLAVERY253;No slave is worth such a price! I am done.;Aucun esclave ne vaut un tel prix ! Il est hors de question que je paie une telle somme. ;;;;;;;;;;;;x
EVTDESCSLAVERY254;[From.GetBestName] agrees to your price, and the exchange is done. [From.GetSheHeCap] gives you the gold, and you give [From.GetHerHim] the whip.;[From.GetBestName] accepte votre prix et l'échange peut avoir lieu. [From.GetSheHeCap] vous donne l'or et vous lui donnez le fouet. ;;;;;;;;;;;;x
EVTOPTASLAVERY254;A job well done.;De bonnes affaires.;;;;;;;;;;;;x
EVTDESCSLAVERY255;That price is outrageous!' [From.GetBestName] sputters, 'I believe I'll be taking my business elsewhere.';Un prix scandaleux !' aboie-t-[From.GetBestName], 'Je crois que je vais aller voir ailleurs !';;;;;;;;;;;;x
EVTOPTASLAVERY255;Well, you can't win them all.;Bien, on ne peut pas toujours gagner.;;;;;;;;;;;;x
EVTDESCSLAVERY301;While the guards go to the slave quarters to retrieve [From.GetFirstName], you decide who would make the best mate. A few possibilities come to mind.;Tandis que les gardes se rendent dans les quartiers des esclaves pour emmener [From.GetFirstName], vous réfléchissez au meilleur partenaire possible. Quelques possibilités vous viennent à l'esprit.;;;;;;;;;;;;x
EVTOPTASLAVERY301;This one, perhaps?;Celui(elle)-ci peut-être ?;;;;;;;;;;;;x
EVTOPTBSLAVERY301;Bah, none of them will do!;Bah, aucun(e) d'entre eux(elle) ne fera l'affaire !;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY302;will be asked to sleep with [From.GetBestName];va se voir demandé de coucher avec [From.GetBestName];;;;;;;;;;;;x
EVTDESCSLAVERY303;You attempt to get [From.GetFirstName] to see reason, but [From.GetSheHe] stands defiant. 'Never! You'll have to beat me to death and let 'em fuck my corpse!';Vous tentez de faire entendre raison à [From.GetFirstName], mais [From.GetSheHe] ne veut rien entendre. 'Jamais ! Vous allez devoir me battre à mort et faire baiser mon cadavre !';;;;;;;;;;;;x
EVTOPTASLAVERY303;With pleasure. Guards, fetch me a whip!;Avec plaisir. Gardes ! Apportez le fouet !;;;;;;;;;;;;x
EVTOPTBSLAVERY303;Perhaps I should give up on this after all.;Peut-être devrais-je abandonner cette idée après tout.;;;;;;;;;;;;x
EVTDESCSLAVERY304;[From.GetFirstName] looks hesitant, but you make a very persuasive case. 'Y... yes, master,' [From.GetSheHe] says, 'I'll do it.';[From.GetFirstName] semble hésitant(e), mais vous êtes très persuasif. 'O... Oui maître' dit-[From.GetSheHe]. 'Je vais le faire.';;;;;;;;;;;;x
EVTOPTASLAVERY304;Splendid! Now, where's the other one?;Splendide ! Bien, à l'autre maintenant. ;;;;;;;;;;;;x
EVTDESCSLAVERY307;[From.GetFirstName] looks hesitant, but you make a very persuasive case. In the end, [From.GetSheHe] agrees, and you leave your two slaves to begin producing you a third.;[From.GetFirstName] semble hésitant(e), mais vous êtes très persuasif. A la fin, [From.GetSheHe] finit par accepter. Vous laissez vos deux esclaves pour qu'ils puissent tranquillement en produire un troisième. ;;;;;;;;;;;;x
EVTOPTASLAVERY307;A fine day's work!;Une bonne journée de travail !;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY500;[This.GetFirstName] will be lashed;[This.GetFirstName] va être fouetté(e);;;;;;;;;;;;x
EVTDESCSLAVERY501;Your guards tie [From.GetFirstName] to a post and begin to beat [From.GetHerHim] as you count out thirty-nine lashes. When it's done, they release the bindings. [From.GetFirstName] manages to keep [From.GetHerHis] footing - obviously in pain, but with no particularly dangerous damage.;Vos gardes attachent [From.GetFirstName] a un poteau et commencent à le(a) fouetter. A trente-neuf coups de fouet, les gardes s'arrêtent et le(a) détachent. [From.GetFirstName] parvient à rester sur ses jambes, avec difficulté certes, mais [From.GetSheHe] ne semble pas trop endommagé(e).;;;;;;;;;;;;x
EVTOPTASLAVERY501;Let that serve as an example to the rest of them.;Que cela serve de leçon à tous les autres.;;;;;;;;;;;;x
EVTOPTBSLAVERY501;The bed or the whip, slave. Your choice.;Le lit ou le fouet, esclave. Ton choix.;;;;;;;;;;;;x
EVTDESCSLAVERY502;Your guards tie [From.GetFirstName] to a post and begin to beat [From.GetHerHim] as you count out thirty-nine lashes. When it's done, they release the bindings. [From.GetFirstName] keels over and falls to [From.GetHerHis] knees. Several of the lashes have cut particularly deep, and may leave permanent scars.;Vos gardes attachent [From.GetFirstName] a un poteau et commencent à le(a) fouetter. A trente neuf coups de fouet, les gardes s'arrêtent et le(a) détachent. [From.GetFirstName] s'effondre sur ses genoux. Certains coups de fouets lui ont profondemment entaillé la peau et lui laisseront sûrement des cicatrices qu'[From.GetSheHe] gardera jusqu'à la fin de sa vie.;;;;;;;;;;;;x
EVTDESCSLAVERY503;Your guards tie [From.GetFirstName] to a post and begin to beat [From.GetHerHim] as you count out thirty-nine lashes. When it's done, they release the bindings. [From.GetFirstName] falls to the ground, in too much pain even to think of standing. The lash has cut deep - perhaps too deep. You suspect [From.GetSheHe] may have been crippled for life.;Vos gardes attachent [From.GetFirstName] a un poteau et commencent à le(a) fouetter. A trente-neuf coups de fouet, les gardes s'arrêtent et le(a) détachent. [From.GetFirstName] s'effondre par terre, la douleur étant manifestement trop forte. Les coups de fouet ont profondemment entaillé la peau, peut-être trop profondément. Il est possible qu'[From.GetSheHe] soit estropié(e).;;;;;;;;;;;;x
EVTDESCSLAVERY504;Your guards tie [From.GetFirstName] to a post and begin to beat [From.GetHerHim] as you count out thirty-nine lashes. When it's done, they release the bindings - and [From.GetFirstName]'s body falls to the ground, lifeless. [From.GetSheHeCap] is dead.;Vos gardes attachent [From.GetFirstName] à un poteau et commencent à le(a) fouetter. A trente-neuf coups de fouet, les gardes s'arrêtent et le(a) détachent. Le corps de [From.GetFirstName] s'écroule, sans vie. [From.GetSheHeCap] est mort(e).;;;;;;;;;;;;x
EVTOPTASLAVERY504;Hang the body in the slave quarters as a warning.;Pendez le cadavre dans le quartiers des esclaves en guise d'avertissement.;;;;;;;;;;;;x
EVTOPTBSLAVERY504;...well, so much for that plan.;...bien, cela ne s'est pas vraiment déroulé comme je l'aurai voulu.;;;;;;;;;;;;x
EVTDESCSLAVERY601;Your guards awaken you in the middle of the night with terrible news - [From.GetBestName], one of your slaves, has escaped!;Vos gardes vous réveillent au beau milieu de la nuit pour vous annoncer une très mauvaise nouvelle. [From.GetBestName], l'un(e) de vos esclaves, s'est échappé(e) !;;;;;;;;;;;;x
EVTOPTASLAVERY601;Curses!;Malédiction !;;;;;;;;;;;;x
EVTDESCSLAVERY603;A [From.GetManWoman] named [From.GetBestName] has arrived at your court. [From.GetSheHeCap] claims to be an escaped slave from [FromFrom.Capital.GetName].;Un(e) [From.GetManWoman] appelé(e) [From.GetBestName] est arrivé(e) à votre cour. [From.GetSheHeCap] dit être un(e) esclave en fuite, venant de [FromFrom.Capital.GetName].;;;;;;;;;;;;x
EVTDESCSLAVERY604;Your [GetFromRelation], [From.GetBestName], has escaped from slavery!;Votre [GetFromRelation] asservi(e), [From.GetBestName], s'est échappé(e) !;;;;;;;;;;;;x
EVTDESCSLAVERY605;You are awakened late at night by a scream of pain. Your guards fling open the doors to your chambers and march in, dragging [From.GetBestName] with them, as [From.GetSheHe] struggles frantically. 'We caught this one trying to escape,' the guards explain, 'what do you want to do with [From.GetHerHim]?';Vous êtes réveillé au beau milieu de la nuit par des cris de souffrance. Vos gardes font irruption dans votre chambre, trainant [From.GetBestName] qui se débat comme un(e) forcené(e). 'Nous avons attrapé celui(elle)-ci alors qu'[From.GetSheHe] essayait de s'échapper,' vous explique l'un des gardes, 'que devons-nous faire avec [From.GetHerHim]?';;;;;;;;;;;;x
EVTOPTASLAVERY605;Let [From.GetHerHim] off with a warning.;Laissez-le(a), mais dites-lui de ne pas recommencer.;;;;;;;;;;;;x
EVTOPTBSLAVERY605;Lash [From.GetHerHim]!;Fouettez-le(a) !;;;;;;;;;;;;x
EVTOPTCSLAVERY605;Lash [From.GetHerHim], find anyone who aided [From.GetHerHim], and lash them, too!;Fouettez-le(a), trouvez ceux qui l'ont aidé et fouettez-les !;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1000;[This.GetTitledFirstName] gains one slave camp level in [This.GetHerHis] capital.;gagne un niveau de camp d'esclaves dans sa capitale.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1001;[This.GetTitledFirstName] loses one slave camp level in [This.GetHerHis] capital.;perd un niveau de camp d'esclaves dans sa capitale.;;;;;;;;;;;;x
EVTDESCSLAVERY1010;You have slaves outside your capital. They will be brought to your camps in [Root.Capital.GetName].;Vous avez des esclaves en dehors de votre capitale. Ils vont être envoyés dans vos camps à [Root.Capital.GetName].;;;;;;;;;;;;x
EVTDESCSLAVERY1100;One of the slaves in your camps has distinguished themselves, and you believe that they might have potential as a domestic slave. Should you bring them into your personal household?;L'un de vos esclaves dans vos camps s'est particulièrement distingué, et vous pensez qu'il a le potentiel pour devenir un esclave domestique. Voulez-vous le faire entrer dans votre maisonnée ? ;;;;;;;;;;;;x
EVTOPTASLAVERY1100;Yes, their talents will be more useful here.;Oui, ses talents me seront plus utiles ici.;;;;;;;;;;;;x
EVTOPTBSLAVERY1100;No, I've no need for another retainer.;Non, je n'ai pas besoin d'un nouveau serviteur. ;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1200;Arrange to buy a slave camp level for 400 gold.;Chercher à acheter un niveau de camp d'esclaves pour 1000 pièces d'or.;;;;;;;;;;;;x
EVTDESCSLAVERY1200;You have saved up a considerable sum of money, and plan to purchase a large number of slaves. You arrange to meet with a slaver who might be willing and able to sell you such a host.;Vous avez accumulé une somme importante et avez l'intention d'acheter un grand nombre d'esclaves. Vous arrangez une rencontre avec un marchand d'esclaves ayant les capacités de vous fournir une telle quantité de non-libres.;;;;;;;;;;;;x
EVTOPTASLAVERY1200;Meet with the slaver.;Rencontre avec le marchand d'esclaves;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1201;considers your offer.;considère votre offre.;;;;;;;;;;;;x
EVTDESCSLAVERY1201;A wealthy [From.GetManWoman] from [From.Capital.GetName] has arranged to meet with you. [From.GetSheHeCap] claims that [From.GetSheHe] wants to purchase not just one slave, but several thousand from your camps, and is willing to pay four hundred gold coins for the lot.;Un(e) [From.GetManWoman] riche originaire de [From.Capital.GetName], a arrangé une rencontre avec vous. [From.GetSheHeCap] dit qu'[From.GetSheHe] ne veut pas seulement acheter un esclave, mais plusieurs milliers en provenance de vos camps. [From.GetSheHeCap] est prêt à payer mille pièces d'or pour le lot. ;;;;;;;;;;;;x
EVTOPTASLAVERY1201;Accept;Accepter;;;;;;;;;;;;x
EVTOPTBSLAVERY1201;Reject;Refuser;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1202;s offer is accepted.;voit son offre acceptée.;;;;;;;;;;;;x
EVTDESCSLAVERY1202;The slaver, a [From.GetManWoman] from [From.Capital.GetName] by the name of [From.GetFirstName] [From.GetOnlyDynastyName] briefly considers your offer, before accepting. The money and the whip change hands, and you return to [Root.Capital.GetName] with a vast host of new slaves in your possession.;Le marchand d'esclaves, un(e) [From.GetManWoman] originaire de [From.Capital.GetName] et répondant au nom de [From.GetFirstName] [From.GetOnlyDynastyName] considère brièvement votre offre avant d'accepter. L'argent et le fouet changent de mains, et vous retournez à [Root.Capital.GetName] avec une cohorte d'esclaves en votre possession. ;;;;;;;;;;;;x
EVTOPTASLAVERY1202;A most profitable investment.;Un investissement des plus profitables.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1203;s offer is refused.;voit son offre refusée.;;;;;;;;;;;;x
EVTDESCSLAVERY1203;The slaver, a [From.GetManWoman] from [From.Capital.GetName] by the name of [From.GetFirstName] [From.GetOnlyDynastyName] briefly considers your offer, before rejecting. [From.GetSheHeCap] claims that [From.GetSheHe] cannot possibly part with so many slaves.;Le marchand d'esclaves, un(e) [From.GetManWoman] originaire de [From.Capital.GetName] et répondant au nom de [From.GetFirstName] [From.GetOnlyDynastyName] considère brièvement votre offre avant de refuser. [From.GetSheHeCap] dit qu'[From.GetSheHe] ne peut pas se séparer d'autant d'esclaves. ;;;;;;;;;;;;x
EVTOPTASLAVERY1203;Buy from another slaver.;Acheter chez un autre marchand d'esclaves.;;;;;;;;;;;;x
EVTOPTBSLAVERY1203;Give up.;Abandonner.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1300;Arrange to sell a slave camp level for 400¤.;Chercher à vendre un niveau de camp d'esclaves pour 1000 pièces d'or.;;;;;;;;;;;;x
EVTDESCSLAVERY1300;You currently seem to have too little money, and too many slaves. Fortunately, the one may be the solution to the other. You have arranged to meet with a wealthy slaver, who might be interested in purchasing your stock.;Actuellement vous n'avez pas assez d'argent, mais bien trop d'esclaves. Heureusement, l'un des problèmes peut être la solution à l'autre. Vous avez oganisé une rencontre avec un riche marchand d'esclaves qui pourrait être intéressé par l'achat de vos esclaves. ;;;;;;;;;;;;x
EVTOPTASLAVERY1300;Meet with the slaver.;Rencontre avec le marchand d'esclaves;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1301;considers your offer.;considère votre offre.;;;;;;;;;;;;x
EVTDESCSLAVERY1301;A [From.GetManWoman] from [From.Capital.GetName] has arranged to meet with you. [From.GetSheHeCap] claims to have several slaves to sell, to provide labor for your camps, at a price of four hundred gold coins.;Un(e) [From.GetManWoman] originaire de [From.Capital.GetName] a arrangé une rencontre avec vous. [From.GetSheHeCap] dit avoir de nombreux esclaves à vendre qui pourraient fournir leur force de travail pour vos camps. [From.GetSheHeCap] les vend à mille pièces d'or le lot. ;;;;;;;;;;;;x
EVTOPTASLAVERY1301;Accept;Accepter;;;;;;;;;;;;x
EVTOPTBSLAVERY1301;Reject;Refuser;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1302;s offer is accepted.;voit son offre refusée.;;;;;;;;;;;;x
EVTDESCSLAVERY1302;The slaver, a [From.GetManWoman] from [From.Capital.GetName] by the name of [From.GetFirstName] [From.GetOnlyDynastyName] briefly considers your offer, before accepting. The money and the whip change hands, and you return to [Root.Capital.GetName] with your pockets heavy with gold.;Le marchand d'esclaves, un(e) [From.GetManWoman] originaire de [From.Capital.GetName] répondant au nom de [From.GetFirstName] [From.GetOnlyDynastyName] considère brièvement votre offre avant d'accepter. L'argent et le fouet changent de mains, et vous retournez à [Root.Capital.GetName] avec les poches remplies d'or.;;;;;;;;;;;;x
EVTOPTASLAVERY1302;A most profitable transaction.;Une transaction des plus profitables.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1303;s offer is refused.;voit son offre refusée.;;;;;;;;;;;;x
EVTDESCSLAVERY1303;The slaver, a [From.GetManWoman] from [From.Capital.GetName] by the name of [From.GetFirstName] [From.GetOnlyDynastyName] briefly considers your offer, before rejecting. [From.GetSheHeCap] claims that [From.GetSheHe] has no need of so many slaves.;Le marchand d'esclaves, un(e) [From.GetManWoman] originaire de [From.Capital.GetName] et répondant au nom de [From.GetFirstName] [From.GetOnlyDynastyName] considère brièvement votre offre avant de refuser. [From.GetSheHeCap] dit qu'[From.GetSheHe] n'a pas besoin d'autant d'esclaves.;;;;;;;;;;;;x
EVTOPTASLAVERY1303;Sell to another slaver.;Vendre à un autre marchand d'esclaves.;;;;;;;;;;;;x
EVTOPTBSLAVERY1303;Give up.;Abandonner.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY1400;Free one slave camp level.;Libérer un niveau de camp d'esclaves.;;;;;;;;;;;;x
